,dose1_date,city,dose1_all,dose1_all_c,pop_all,dose1_all_c_prcent
26559,2021-05-13,Walnut,212,16869,28130,60
26560,2021-05-13,Walnut Park,73,5680,13438,42.3
26561,2021-05-13,West Antelope Valley,8,302,1414,21.4
26562,2021-05-13,West Carson,118,10672,19327,55.2
26563,2021-05-13,West Covina,454,49795,93958,53
26564,2021-05-13,West Hollywood,218,20358,34698,58.7
26565,2021-05-13,West LA,2,147,898,16.4
26566,2021-05-13,West Puente Valley,56,3967,8419,47.1
26567,2021-05-13,West Rancho Dominguez,4,423,1161,36.4
26568,2021-05-13,West Whittier/Los Nietos,146,10472,23033,45.5
26569,2021-05-13,Westfield/Academy Hills,2,809,1210,66.9
26570,2021-05-13,Westhills,7,440,805,54.7
26571,2021-05-13,Westlake Village,19,4636,7749,59.8
26572,2021-05-13,Westmont,105,10922,35234,31
26573,2021-05-13,White Fence Farms,14,1126,3491,32.3
26574,2021-05-13,Whittier,510,37049,78566,47.2
26575,2021-05-13,Willowbrook,130,9145,28616,32
26576,2021-05-13,Wiseburn,35,2810,5152,54.5
26577,2021-05-14,Acton,36,2217,7269,30.5
26578,2021-05-14,Agoura Hills,102,11016,18920,58.2
26579,2021-05-14,Agua Dulce,13,1307,3871,33.8
26580,2021-05-14,Alhambra,443,42610,76362,55.8
26581,2021-05-14,Altadena,194,21804,38928,56
26582,2021-05-14,Anaverde,9,448,1347,33.3
26583,2021-05-14,Angeles National Forest,4,464,1136,40.8
26584,2021-05-14,Arcadia,351,33979,60474,56.2
26585,2021-05-14,Artesia,83,7853,15043,52.2
26586,2021-05-14,Athens Village,24,1701,4048,42
26587,2021-05-14,Avalon,0,580,3266,17.8
26588,2021-05-14,Avocado Heights,39,2457,5780,42.5
26589,2021-05-14,Azusa,247,23287,56925,40.9
26590,2021-05-14,Baldwin Park,391,30067,65069,46.2
26591,2021-05-14,Bassett,83,5994,12572,47.7
26592,2021-05-14,Bell,172,11476,30235,38
26593,2021-05-14,Bell Gardens,222,12586,35056,35.9
26594,2021-05-14,Bellflower,434,26908,65994,40.8
26595,2021-05-14,Beverly Hills,134,18755,31578,59.4
26596,2021-05-14,Bouquet Canyon,6,325,953,34.1
26597,2021-05-14,Bradbury,2,428,979,43.7
26598,2021-05-14,Burbank,820,49696,93794,53
26599,2021-05-14,Calabasas,167,13029,21901,59.5
26600,2021-05-14,Canyon Country,20,668,1676,39.9
26601,2021-05-14,Carson,451,42829,81850,52.3
26602,2021-05-14,Castaic,140,8426,24050,35
26603,2021-05-14,Cerritos,249,29536,47203,62.6
26604,2021-05-14,Charter Oak,61,5244,11566,45.3
26605,2021-05-14,Claremont,228,18060,34332,52.6
26606,2021-05-14,Commerce,58,5300,10917,48.5
26607,2021-05-14,Compton,475,25122,80305,31.3
26608,2021-05-14,Covina,274,28490,56881,50.1
26609,2021-05-14,Cudahy,140,6915,19865,34.8
26610,2021-05-14,Culver City,295,23384,35395,66.1
26611,2021-05-14,Del Aire,39,2080,3780,55
26612,2021-05-14,Del Rey,3,269,381,70.6
26613,2021-05-14,Del Sur,8,666,2227,29.9
26614,2021-05-14,Desert View Highlands,10,665,2141,31.1
26615,2021-05-14,Diamond Bar,271,30013,51968,57.8
26616,2021-05-14,Downey,553,46197,97261,47.5
26617,2021-05-14,Duarte,116,12058,22893,52.7
26618,2021-05-14,East Covina,1,162,319,50.8
26619,2021-05-14,East La Mirada,22,2317,4706,49.2
26620,2021-05-14,East Lancaster,0,24,97,24.7
26621,2021-05-14,East Los Angeles,590,42210,102599,41.1
26622,2021-05-14,East Pasadena,43,3887,6758,57.5
26623,2021-05-14,East Rancho Dominguez,78,3947,12183,32.4
26624,2021-05-14,East San Gabriel,104,11483,21191,54.2
26625,2021-05-14,East Whittier,14,1850,4590,40.3
26626,2021-05-14,El Camino Village,57,3522,7300,48.2
26627,2021-05-14,El Monte,619,43080,98965,43.5
26628,2021-05-14,El Segundo,114,9047,15096,59.9
26629,2021-05-14,Elizabeth Lake,7,344,1517,22.7
26630,2021-05-14,Florence-Graham,296,17743,51924,34.2
26631,2021-05-14,Gardena,383,25212,52660,47.9
26632,2021-05-14,Glendale,1157,79024,184755,42.8
26633,2021-05-14,Glendora,231,24091,47029,51.2
26634,2021-05-14,Hacienda Heights,234,26619,50240,53
26635,2021-05-14,Hawaiian Gardens,141,4826,12077,40
26636,2021-05-14,Hawthorne,503,29999,75036,40
26637,2021-05-14,Hermosa Beach,114,10894,17571,62
26638,2021-05-14,Hi Vista,4,264,934,28.3
26639,2021-05-14,Hidden Hills,16,952,1758,54.2
26640,2021-05-14,Huntington Park,245,18103,49109,36.9
26641,2021-05-14,Inglewood,759,37919,95382,39.8
26642,2021-05-14,Irwindale,2,764,1332,57.4
26643,2021-05-14,Kagel/Lopez Canyons,3,383,1167,32.8
26644,2021-05-14,La Canada Flintridge,117,12117,19192,63.1
26645,2021-05-14,La Crescenta-Montrose,156,10213,17899,57.1
26646,2021-05-14,La Habra Heights,29,2757,5732,48.1
26647,2021-05-14,La Mirada,237,21450,43990,48.8
26648,2021-05-14,La Puente,209,15230,34490,44.2
26649,2021-05-14,La Rambla,10,694,1785,38.9
26650,2021-05-14,La Verne,113,16030,31907,50.2
26651,2021-05-14,Ladera Heights,22,3585,6422,55.8
26652,2021-05-14,Lake Hughes,0,91,570,16
26653,2021-05-14,Lake Los Angeles,48,2671,10813,24.7
26654,2021-05-14,Lake Manor,12,689,1470,46.9
26655,2021-05-14,Lakewood,525,35763,70726,50.6
26656,2021-05-14,Lancaster,605,43058,134419,32
26657,2021-05-14,Lawndale,278,12222,28284,43.2
26658,2021-05-14,Lennox,153,7150,18429,38.8
26659,2021-05-14,Leona Valley,2,413,1630,25.3
26660,2021-05-14,Littlerock,14,880,3507,25.1
26661,2021-05-14,Littlerock/Juniper Hills,6,450,1277,35.2
26662,2021-05-14,Littlerock/Pearblossom,15,876,3042,28.8
26663,2021-05-14,Llano,1,198,783,25.3
26664,2021-05-14,Lomita,104,8582,17918,47.9
26665,2021-05-14,Long Beach,2131,183832,405914,45.3
26666,2021-05-14,Los Angeles,23195,1585268,3466830,45.7
26667,2021-05-14,Lynwood,275,21436,58354,36.7
26668,2021-05-14,Malibu,101,5511,11447,48.1
26669,2021-05-14,Manhattan Beach,191,20584,31855,64.6
26670,2021-05-14,Marina del Rey,96,5644,8508,66.3
26671,2021-05-14,Maywood,112,8581,22856,37.5
26672,2021-05-14,Monrovia,160,18975,36382,52.2
26673,2021-05-14,Montebello,283,25175,55095,45.7
26674,2021-05-14,Monterey Park,367,32287,55132,58.6
26675,2021-05-14,Newhall,1,84,195,43.1
26676,2021-05-14,North Lancaster,8,406,1116,36.4
26677,2021-05-14,North Whittier,30,3533,7231,48.9
26678,2021-05-14,Norwalk,484,40655,90824,44.8
26679,2021-05-14,Padua Hills,0,89,203,43.8
26680,2021-05-14,Palmdale,954,47743,132486,36
26681,2021-05-14,Palos Verdes Estates,48,7740,12635,61.3
26682,2021-05-14,Palos Verdes Peninsula,5,362,595,60.8
26683,2021-05-14,Paramount,273,17094,45813,37.3
26684,2021-05-14,Pasadena,698,73976,126923,58.3
26685,2021-05-14,Pearblossom/Llano,5,315,1748,18
26686,2021-05-14,Pellissier Village,3,262,515,50.9
26687,2021-05-14,Pico Rivera,341,26358,54715,48.2
26688,2021-05-14,Placerita Canyon,0,56,383,14.6
26689,2021-05-14,Pomona,945,52265,130766,40
26690,2021-05-14,Quartz Hill,38,3669,11319,32.4
26691,2021-05-14,Rancho Dominguez,16,1166,2407,48.4
26692,2021-05-14,Rancho Palos Verdes,237,23782,39438,60.3
26693,2021-05-14,Redondo Beach,469,35847,58665,61.1
26694,2021-05-14,Rolling Hills,10,1002,1819,55.1
26695,2021-05-14,Rolling Hills Estates,36,5113,7702,66.4
26696,2021-05-14,Roosevelt,1,203,768,26.4
26697,2021-05-14,Rosemead,291,26298,48554,54.2
26698,2021-05-14,Rosewood,5,355,1134,31.3
26699,2021-05-14,Rosewood/East Gardena,8,507,1064,47.7
26700,2021-05-14,Rosewood/West Rancho Dominguez,12,887,2878,30.8
26701,2021-05-14,Rowland Heights,236,23960,45524,52.6
26702,2021-05-14,San Dimas,133,15855,31193,50.8
26703,2021-05-14,San Fernando,147,8558,20965,40.8
26704,2021-05-14,San Francisquito Canyon/Bouquet Canyon,1,115,154,74.7
26705,2021-05-14,San Gabriel,208,20722,36321,57.1
26706,2021-05-14,San Jose Hills,105,7235,16912,42.8
26707,2021-05-14,San Marino,67,7676,12278,62.5
26708,2021-05-14,San Pasqual,3,1206,1737,69.4
26709,2021-05-14,Sand Canyon,1,145,293,49.5
26710,2021-05-14,Santa Catalina Island,0,23,256,9
26711,2021-05-14,Santa Clarita,1604,94159,188565,49.9
26712,2021-05-14,Santa Fe Springs,87,7688,15903,48.3
26713,2021-05-14,Santa Monica,505,52039,84349,61.7
26714,2021-05-14,Santa Monica Mountains,133,8278,17015,48.7
26715,2021-05-14,Saugus/Canyon Country,1,209,344,60.8
26716,2021-05-14,Sierra Madre,42,6381,10002,63.8
26717,2021-05-14,Signal Hill,57,5163,9907,52.1
26718,2021-05-14,South Antelope Valley,1,116,432,26.9
26719,2021-05-14,South El Monte,119,8157,19249,42.4
26720,2021-05-14,South Gate,453,33437,80283,41.6
26721,2021-05-14,South Pasadena,124,15038,23381,64.3
26722,2021-05-14,South San Gabriel,51,4487,7942,56.5
26723,2021-05-14,South Whittier,257,21161,50584,41.8
26724,2021-05-14,Southeast Antelope Valley,3,199,663,30
26725,2021-05-14,Stevenson Ranch,181,9897,18736,52.8
26726,2021-05-14,Sun Village,28,1471,5041,29.2
26727,2021-05-14,Sunrise Village,6,546,1120,48.8
26728,2021-05-14,Temple City,201,18960,33037,57.4
26729,2021-05-14,Torrance,952,75595,131421,57.5
26730,2021-05-14,Twin Lakes/Oat Mountain,9,726,1460,49.7
26731,2021-05-14,Val Verde,16,1066,2907,36.7
26732,2021-05-14,Valencia,34,1569,2573,61
26733,2021-05-14,Valinda,88,9163,19756,46.4
26734,2021-05-14,View Park/Windsor Hills,53,5479,10571,51.8
26735,2021-05-14,Walnut,119,16988,28130,60.4
26736,2021-05-14,Walnut Park,63,5743,13438,42.7
26737,2021-05-14,West Antelope Valley,3,305,1414,21.6
26738,2021-05-14,West Carson,139,10811,19327,55.9
26739,2021-05-14,West Covina,493,50288,93958,53.5
26740,2021-05-14,West Hollywood,195,20553,34698,59.2
26741,2021-05-14,West LA,1,148,898,16.5
26742,2021-05-14,West Puente Valley,37,4004,8419,47.6
26743,2021-05-14,West Rancho Dominguez,5,428,1161,36.9
26744,2021-05-14,West Whittier/Los Nietos,101,10573,23033,45.9
26745,2021-05-14,Westfield/Academy Hills,7,816,1210,67.4
26746,2021-05-14,Westhills,2,442,805,54.9
26747,2021-05-14,Westlake Village,41,4677,7749,60.4
26748,2021-05-14,Westmont,152,11074,35234,31.4
26749,2021-05-14,White Fence Farms,14,1140,3491,32.7
26750,2021-05-14,Whittier,381,37430,78566,47.6
26751,2021-05-14,Willowbrook,139,9284,28616,32.4
26752,2021-05-14,Wiseburn,41,2851,5152,55.3
26753,2021-05-15,Acton,20,2237,7269,30.8
26754,2021-05-15,Agoura Hills,70,11086,18920,58.6
26755,2021-05-15,Agua Dulce,8,1315,3871,34
26756,2021-05-15,Alhambra,419,43029,76362,56.3
26757,2021-05-15,Altadena,140,21944,38928,56.4
26758,2021-05-15,Anaverde,6,454,1347,33.7
26759,2021-05-15,Angeles National Forest,3,467,1136,41.1
26760,2021-05-15,Arcadia,243,34222,60474,56.6
26761,2021-05-15,Artesia,68,7921,15043,52.7
26762,2021-05-15,Athens Village,13,1714,4048,42.3
26763,2021-05-15,Avalon,0,580,3266,17.8
26764,2021-05-15,Avocado Heights,31,2488,5780,43
26765,2021-05-15,Azusa,315,23602,56925,41.5
26766,2021-05-15,Baldwin Park,365,30432,65069,46.8
26767,2021-05-15,Bassett,59,6053,12572,48.1
26768,2021-05-15,Bell,189,11665,30235,38.6
26769,2021-05-15,Bell Gardens,262,12848,35056,36.6
26770,2021-05-15,Bellflower,331,27239,65994,41.3
26771,2021-05-15,Beverly Hills,99,18854,31578,59.7
26772,2021-05-15,Bouquet Canyon,4,329,953,34.5
26773,2021-05-15,Bradbury,1,429,979,43.8
26774,2021-05-15,Burbank,585,50281,93794,53.6
26775,2021-05-15,Calabasas,67,13096,21901,59.8
26776,2021-05-15,Canyon Country,14,682,1676,40.7
26777,2021-05-15,Carson,234,43063,81850,52.6
26778,2021-05-15,Castaic,85,8511,24050,35.4
26779,2021-05-15,Cerritos,204,29740,47203,63
26780,2021-05-15,Charter Oak,65,5309,11566,45.9
26781,2021-05-15,Claremont,93,18153,34332,52.9
26782,2021-05-15,Commerce,78,5378,10917,49.3
26783,2021-05-15,Compton,290,25412,80305,31.6
26784,2021-05-15,Covina,325,28815,56881,50.7
26785,2021-05-15,Cudahy,125,7040,19865,35.4
26786,2021-05-15,Culver City,209,23593,35395,66.7
26787,2021-05-15,Del Aire,25,2105,3780,55.7
26788,2021-05-15,Del Rey,1,270,381,70.9
26789,2021-05-15,Del Sur,9,675,2227,30.3
26790,2021-05-15,Desert View Highlands,10,675,2141,31.5
26791,2021-05-15,Diamond Bar,255,30268,51968,58.2
26792,2021-05-15,Downey,610,46807,97261,48.1
26793,2021-05-15,Duarte,106,12164,22893,53.1
26794,2021-05-15,East Covina,0,162,319,50.8
26795,2021-05-15,East La Mirada,23,2340,4706,49.7
26796,2021-05-15,East Lancaster,1,25,97,25.8
26797,2021-05-15,East Los Angeles,811,43021,102599,41.9
26798,2021-05-15,East Pasadena,29,3916,6758,57.9
26799,2021-05-15,East Rancho Dominguez,46,3993,12183,32.8
26800,2021-05-15,East San Gabriel,106,11589,21191,54.7
26801,2021-05-15,East Whittier,29,1879,4590,40.9
26802,2021-05-15,El Camino Village,38,3560,7300,48.8
26803,2021-05-15,El Monte,674,43754,98965,44.2
26804,2021-05-15,El Segundo,83,9130,15096,60.5
26805,2021-05-15,Elizabeth Lake,4,348,1517,22.9
26806,2021-05-15,Florence-Graham,375,18118,51924,34.9
26807,2021-05-15,Gardena,184,25396,52660,48.2
26808,2021-05-15,Glendale,933,79957,184755,43.3
26809,2021-05-15,Glendora,185,24276,47029,51.6
26810,2021-05-15,Hacienda Heights,395,27014,50240,53.8
26811,2021-05-15,Hawaiian Gardens,46,4872,12077,40.3
26812,2021-05-15,Hawthorne,434,30433,75036,40.6
26813,2021-05-15,Hermosa Beach,72,10966,17571,62.4
26814,2021-05-15,Hi Vista,11,275,934,29.4
26815,2021-05-15,Hidden Hills,4,956,1758,54.4
26816,2021-05-15,Huntington Park,522,18625,49109,37.9
26817,2021-05-15,Inglewood,454,38373,95382,40.2
26818,2021-05-15,Irwindale,4,768,1332,57.7
26819,2021-05-15,Kagel/Lopez Canyons,7,390,1167,33.4
26820,2021-05-15,La Canada Flintridge,70,12187,19192,63.5
26821,2021-05-15,La Crescenta-Montrose,84,10297,17899,57.5
26822,2021-05-15,La Habra Heights,33,2790,5732,48.7
26823,2021-05-15,La Mirada,193,21643,43990,49.2
26824,2021-05-15,La Puente,166,15396,34490,44.6
26825,2021-05-15,La Rambla,5,699,1785,39.2
26826,2021-05-15,La Verne,108,16138,31907,50.6
26827,2021-05-15,Ladera Heights,21,3606,6422,56.2
26828,2021-05-15,Lake Hughes,1,92,570,16.1
26829,2021-05-15,Lake Los Angeles,42,2713,10813,25.1
26830,2021-05-15,Lake Manor,9,698,1470,47.5
26831,2021-05-15,Lakewood,248,36011,70726,50.9
26832,2021-05-15,Lancaster,610,43668,134419,32.5
26833,2021-05-15,Lawndale,177,12399,28284,43.8
26834,2021-05-15,Lennox,118,7268,18429,39.4
26835,2021-05-15,Leona Valley,0,413,1630,25.3
26836,2021-05-15,Littlerock,19,899,3507,25.6
26837,2021-05-15,Littlerock/Juniper Hills,2,452,1277,35.4
26838,2021-05-15,Littlerock/Pearblossom,16,892,3042,29.3
26839,2021-05-15,Llano,1,199,783,25.4
26840,2021-05-15,Lomita,38,8620,17918,48.1
26841,2021-05-15,Long Beach,1579,185411,405914,45.7
26842,2021-05-15,Los Angeles,18586,1603854,3466830,46.3
26843,2021-05-15,Lynwood,272,21708,58354,37.2
26844,2021-05-15,Malibu,14,5525,11447,48.3
26845,2021-05-15,Manhattan Beach,156,20740,31855,65.1
26846,2021-05-15,Marina del Rey,49,5693,8508,66.9
26847,2021-05-15,Maywood,138,8719,22856,38.1
26848,2021-05-15,Monrovia,127,19102,36382,52.5
26849,2021-05-15,Montebello,391,25566,55095,46.4
26850,2021-05-15,Monterey Park,312,32599,55132,59.1
26851,2021-05-15,Newhall,1,85,195,43.6
26852,2021-05-15,North Lancaster,3,409,1116,36.6
26853,2021-05-15,North Whittier,31,3564,7231,49.3
26854,2021-05-15,Norwalk,520,41175,90824,45.3
26855,2021-05-15,Padua Hills,0,89,203,43.8
26856,2021-05-15,Palmdale,919,48662,132486,36.7
26857,2021-05-15,Palos Verdes Estates,51,7791,12635,61.7
26858,2021-05-15,Palos Verdes Peninsula,0,362,595,60.8
26859,2021-05-15,Paramount,160,17254,45813,37.7
26860,2021-05-15,Pasadena,560,74536,126923,58.7
26861,2021-05-15,Pearblossom/Llano,7,322,1748,18.4
26862,2021-05-15,Pellissier Village,4,266,515,51.7
26863,2021-05-15,Pico Rivera,332,26690,54715,48.8
26864,2021-05-15,Placerita Canyon,0,56,383,14.6
26865,2021-05-15,Pomona,611,52876,130766,40.4
26866,2021-05-15,Quartz Hill,36,3705,11319,32.7
26867,2021-05-15,Rancho Dominguez,12,1178,2407,48.9
26868,2021-05-15,Rancho Palos Verdes,112,23894,39438,60.6
26869,2021-05-15,Redondo Beach,269,36116,58665,61.6
26870,2021-05-15,Rolling Hills,1,1003,1819,55.1
26871,2021-05-15,Rolling Hills Estates,25,5138,7702,66.7
26872,2021-05-15,Roosevelt,7,210,768,27.3
26873,2021-05-15,Rosemead,368,26666,48554,54.9
26874,2021-05-15,Rosewood,3,358,1134,31.6
26875,2021-05-15,Rosewood/East Gardena,6,513,1064,48.2
26876,2021-05-15,Rosewood/West Rancho Dominguez,7,894,2878,31.1
26877,2021-05-15,Rowland Heights,207,24167,45524,53.1
26878,2021-05-15,San Dimas,119,15974,31193,51.2
26879,2021-05-15,San Fernando,195,8753,20965,41.8
26880,2021-05-15,San Francisquito Canyon/Bouquet Canyon,0,115,154,74.7
26881,2021-05-15,San Gabriel,241,20963,36321,57.7
26882,2021-05-15,San Jose Hills,73,7308,16912,43.2
26883,2021-05-15,San Marino,42,7718,12278,62.9
26884,2021-05-15,San Pasqual,6,1212,1737,69.8
26885,2021-05-15,Sand Canyon,1,146,293,49.8
26886,2021-05-15,Santa Catalina Island,0,23,256,9
26887,2021-05-15,Santa Clarita,1049,95208,188565,50.5
26888,2021-05-15,Santa Fe Springs,89,7777,15903,48.9
26889,2021-05-15,Santa Monica,392,52431,84349,62.2
26890,2021-05-15,Santa Monica Mountains,47,8325,17015,48.9
26891,2021-05-15,Saugus/Canyon Country,1,210,344,61
26892,2021-05-15,Sierra Madre,40,6421,10002,64.2
26893,2021-05-15,Signal Hill,24,5187,9907,52.4
26894,2021-05-15,South Antelope Valley,1,117,432,27.1
26895,2021-05-15,South El Monte,186,8343,19249,43.3
26896,2021-05-15,South Gate,566,34003,80283,42.4
26897,2021-05-15,South Pasadena,109,15147,23381,64.8
26898,2021-05-15,South San Gabriel,42,4529,7942,57
26899,2021-05-15,South Whittier,325,21486,50584,42.5
26900,2021-05-15,Southeast Antelope Valley,6,205,663,30.9
26901,2021-05-15,Stevenson Ranch,98,9995,18736,53.3
26902,2021-05-15,Sun Village,25,1496,5041,29.7
26903,2021-05-15,Sunrise Village,2,548,1120,48.9
26904,2021-05-15,Temple City,172,19132,33037,57.9
26905,2021-05-15,Torrance,599,76194,131421,58
26906,2021-05-15,Twin Lakes/Oat Mountain,6,732,1460,50.1
26907,2021-05-15,Val Verde,14,1080,2907,37.2
26908,2021-05-15,Valencia,11,1580,2573,61.4
26909,2021-05-15,Valinda,77,9240,19756,46.8
26910,2021-05-15,View Park/Windsor Hills,41,5520,10571,52.2
26911,2021-05-15,Walnut,110,17098,28130,60.8
26912,2021-05-15,Walnut Park,113,5856,13438,43.6
26913,2021-05-15,West Antelope Valley,2,307,1414,21.7
26914,2021-05-15,West Carson,75,10886,19327,56.3
26915,2021-05-15,West Covina,523,50811,93958,54.1
26916,2021-05-15,West Hollywood,150,20703,34698,59.7
26917,2021-05-15,West LA,0,148,898,16.5
26918,2021-05-15,West Puente Valley,37,4041,8419,48
26919,2021-05-15,West Rancho Dominguez,3,431,1161,37.1
26920,2021-05-15,West Whittier/Los Nietos,127,10700,23033,46.5
26921,2021-05-15,Westfield/Academy Hills,3,819,1210,67.7
26922,2021-05-15,Westhills,1,443,805,55
26923,2021-05-15,Westlake Village,32,4709,7749,60.8
26924,2021-05-15,Westmont,128,11202,35234,31.8
26925,2021-05-15,White Fence Farms,9,1149,3491,32.9
26926,2021-05-15,Whittier,411,37841,78566,48.2
26927,2021-05-15,Willowbrook,107,9391,28616,32.8
26928,2021-05-15,Wiseburn,33,2884,5152,56
26929,2021-05-16,Acton,10,2247,7269,30.9
26930,2021-05-16,Agoura Hills,33,11119,18920,58.8
26931,2021-05-16,Agua Dulce,6,1321,3871,34.1
26932,2021-05-16,Alhambra,117,43146,76362,56.5
26933,2021-05-16,Altadena,29,21973,38928,56.4
26934,2021-05-16,Anaverde,0,454,1347,33.7
26935,2021-05-16,Angeles National Forest,0,467,1136,41.1
26936,2021-05-16,Arcadia,110,34332,60474,56.8
26937,2021-05-16,Artesia,51,7972,15043,53
26938,2021-05-16,Athens Village,7,1721,4048,42.5
26939,2021-05-16,Avalon,0,580,3266,17.8
26940,2021-05-16,Avocado Heights,11,2499,5780,43.2
26941,2021-05-16,Azusa,142,23744,56925,41.7
26942,2021-05-16,Baldwin Park,146,30578,65069,47
26943,2021-05-16,Bassett,21,6074,12572,48.3
26944,2021-05-16,Bell,62,11727,30235,38.8
26945,2021-05-16,Bell Gardens,79,12927,35056,36.9
26946,2021-05-16,Bellflower,186,27425,65994,41.6
26947,2021-05-16,Beverly Hills,74,18928,31578,59.9
26948,2021-05-16,Bouquet Canyon,1,330,953,34.6
26949,2021-05-16,Bradbury,1,430,979,43.9
26950,2021-05-16,Burbank,230,50511,93794,53.9
26951,2021-05-16,Calabasas,39,13135,21901,60
26952,2021-05-16,Canyon Country,6,688,1676,41.1
26953,2021-05-16,Carson,145,43208,81850,52.8
26954,2021-05-16,Castaic,67,8578,24050,35.7
26955,2021-05-16,Cerritos,130,29870,47203,63.3
26956,2021-05-16,Charter Oak,28,5337,11566,46.1
26957,2021-05-16,Claremont,48,18201,34332,53
26958,2021-05-16,Commerce,17,5395,10917,49.4
26959,2021-05-16,Compton,174,25586,80305,31.9
26960,2021-05-16,Covina,123,28938,56881,50.9
26961,2021-05-16,Cudahy,40,7080,19865,35.6
26962,2021-05-16,Culver City,68,23661,35395,66.8
26963,2021-05-16,Del Aire,15,2120,3780,56.1
26964,2021-05-16,Del Rey,2,272,381,71.4
26965,2021-05-16,Del Sur,2,677,2227,30.4
26966,2021-05-16,Desert View Highlands,3,678,2141,31.7
26967,2021-05-16,Diamond Bar,114,30382,51968,58.5
26968,2021-05-16,Downey,322,47129,97261,48.5
26969,2021-05-16,Duarte,56,12220,22893,53.4
26970,2021-05-16,East Covina,0,162,319,50.8
26971,2021-05-16,East La Mirada,11,2351,4706,50
26972,2021-05-16,East Lancaster,0,25,97,25.8
26973,2021-05-16,East Los Angeles,179,43200,102599,42.1
26974,2021-05-16,East Pasadena,3,3919,6758,58
26975,2021-05-16,East Rancho Dominguez,29,4022,12183,33
26976,2021-05-16,East San Gabriel,44,11633,21191,54.9
26977,2021-05-16,East Whittier,11,1890,4590,41.2
26978,2021-05-16,El Camino Village,17,3577,7300,49
26979,2021-05-16,El Monte,236,43990,98965,44.5
26980,2021-05-16,El Segundo,32,9162,15096,60.7
26981,2021-05-16,Elizabeth Lake,1,349,1517,23
26982,2021-05-16,Florence-Graham,98,18216,51924,35.1
26983,2021-05-16,Gardena,93,25489,52660,48.4
26984,2021-05-16,Glendale,450,80407,184755,43.5
26985,2021-05-16,Glendora,91,24367,47029,51.8
26986,2021-05-16,Hacienda Heights,117,27131,50240,54
26987,2021-05-16,Hawaiian Gardens,22,4894,12077,40.5
26988,2021-05-16,Hawthorne,229,30662,75036,40.9
26989,2021-05-16,Hermosa Beach,30,10996,17571,62.6
26990,2021-05-16,Hi Vista,1,276,934,29.6
26991,2021-05-16,Hidden Hills,2,958,1758,54.5
26992,2021-05-16,Huntington Park,82,18707,49109,38.1
26993,2021-05-16,Inglewood,251,38624,95382,40.5
26994,2021-05-16,Irwindale,5,773,1332,58
26995,2021-05-16,Kagel/Lopez Canyons,1,391,1167,33.5
26996,2021-05-16,La Canada Flintridge,39,12226,19192,63.7
26997,2021-05-16,La Crescenta-Montrose,42,10339,17899,57.8
26998,2021-05-16,La Habra Heights,17,2807,5732,49
26999,2021-05-16,La Mirada,104,21747,43990,49.4
27000,2021-05-16,La Puente,107,15503,34490,44.9
27001,2021-05-16,La Rambla,2,701,1785,39.3
27002,2021-05-16,La Verne,58,16196,31907,50.8
27003,2021-05-16,Ladera Heights,7,3613,6422,56.3
27004,2021-05-16,Lake Hughes,2,94,570,16.5
27005,2021-05-16,Lake Los Angeles,28,2741,10813,25.3
27006,2021-05-16,Lake Manor,4,702,1470,47.8
27007,2021-05-16,Lakewood,136,36147,70726,51.1
27008,2021-05-16,Lancaster,110,43778,134419,32.6
27009,2021-05-16,Lawndale,82,12481,28284,44.1
27010,2021-05-16,Lennox,70,7338,18429,39.8
27011,2021-05-16,Leona Valley,2,415,1630,25.5
27012,2021-05-16,Littlerock,4,903,3507,25.7
27013,2021-05-16,Littlerock/Juniper Hills,2,454,1277,35.6
27014,2021-05-16,Littlerock/Pearblossom,4,896,3042,29.5
27015,2021-05-16,Llano,0,199,783,25.4
27016,2021-05-16,Lomita,35,8655,17918,48.3
27017,2021-05-16,Long Beach,573,185984,405914,45.8
27018,2021-05-16,Los Angeles,6970,1610824,3466830,46.5
27019,2021-05-16,Lynwood,127,21835,58354,37.4
27020,2021-05-16,Malibu,5,5530,11447,48.3
27021,2021-05-16,Manhattan Beach,65,20805,31855,65.3
27022,2021-05-16,Marina del Rey,21,5714,8508,67.2
27023,2021-05-16,Maywood,35,8754,22856,38.3
27024,2021-05-16,Monrovia,76,19178,36382,52.7
27025,2021-05-16,Montebello,172,25738,55095,46.7
27026,2021-05-16,Monterey Park,113,32712,55132,59.3
27027,2021-05-16,Newhall,1,86,195,44.1
27028,2021-05-16,North Lancaster,0,409,1116,36.6
27029,2021-05-16,North Whittier,17,3581,7231,49.5
27030,2021-05-16,Norwalk,272,41447,90824,45.6
27031,2021-05-16,Padua Hills,0,89,203,43.8
27032,2021-05-16,Palmdale,339,49001,132486,37
27033,2021-05-16,Palos Verdes Estates,14,7805,12635,61.8
27034,2021-05-16,Palos Verdes Peninsula,2,364,595,61.2
27035,2021-05-16,Paramount,138,17392,45813,38
27036,2021-05-16,Pasadena,176,74712,126923,58.9
27037,2021-05-16,Pearblossom/Llano,0,322,1748,18.4
27038,2021-05-16,Pellissier Village,6,272,515,52.8
27039,2021-05-16,Pico Rivera,124,26814,54715,49
27040,2021-05-16,Placerita Canyon,0,56,383,14.6
27041,2021-05-16,Pomona,313,53189,130766,40.7
27042,2021-05-16,Quartz Hill,6,3711,11319,32.8
27043,2021-05-16,Rancho Dominguez,9,1187,2407,49.3
27044,2021-05-16,Rancho Palos Verdes,54,23948,39438,60.7
